Year,nino12_01,nino12_02,nino12_03,nino12_04,nino12_05,nino12_06,nino12_07,nino12_08,nino12_09,nino12_10,nino12_11,nino12_12,nino3_01,nino3_02,nino3_03,nino3_04,nino3_05,nino3_06,nino3_07,nino3_08,nino3_09,nino3_10,nino3_11,nino3_12,rainfall_01,rainfall_02,rainfall_03,rainfall_04,rainfall_05,rainfall_06,rainfall_07,rainfall_08,rainfall_09,rainfall_10,rainfall_11,rainfall_12,nino4_01,nino4_02,nino4_03,nino4_04,nino4_05,nino4_06,nino4_07,nino4_08,nino4_09,nino4_10,nino4_11,nino4_12,nino34_01,nino34_02,nino34_03,nino34_04,nino34_05,nino34_06,nino34_07,nino34_08,nino34_09,nino34_10,nino34_11,nino34_12,tsa_01,tsa_02,tsa_03,tsa_04,tsa_05,tsa_06,tsa_07,tsa_08,tsa_09,tsa_10,tsa_11,tsa_12
1965,-0.5200000000000067,-0.03606060606060879,0.09636363636363754,1.0569696969696913,1.4834848484848386,1.2110606060605988,1.1286363636363674,1.3216666666666725,0.4745454545454635,0.42363636363636914,0.34409090909090523,0.35469696969696685,-0.811818181818186,-0.38212121212120564,-0.14984848484848357,0.09075757575756427,0.5019696969696916,0.6678787878787986,0.8048484848484847,1.0292424242424225,1.032121212121222,1.2069696969697006,1.2807575757575762,1.2369696969696946,-110.16987951807221,-27.98192771084348,221.24457831325304,-26.03012048192778,37.25301204819283,-41.956626506024094,-22.93506024096385,-49.73012048192773,-59.60963855421688,27.533734939758986,-93.97951807228911,-23.756626506024162,-0.590757575757582,-0.34757575757576475,-0.2807575757575833,-0.4572727272727235,-0.09363636363636019,0.22015151515151388,0.2724242424242398,0.5096969696969786,0.45772727272727565,0.6731818181818241,0.6563636363636363,0.5869696969697031,-0.7424242424242529,-0.37454545454545496,-0.2081818181818207,-0.16318181818182254,0.18106060606061192,0.4975757575757598,0.7574242424242534,1.0901515151515149,1.225000000000005,1.4657575757575785,1.3974242424242433,1.2959090909090918,-0.45367647058823535,-0.14220588235294118,0.0252941176470588,0.034411764705882336,0.07764705882352943,-0.22823529411764706,-0.43808823529411767,-0.24573529411764705,-0.05602941176470588,-0.2048529411764706,-0.3170588235294117,-0.28602941176470587
1966,0.5899999999999928,-0.07606060606060794,-0.8636363636363633,-0.9830303030303078,-1.1865151515151595,-1.1689393939394037,-1.0713636363636319,-0.818333333333328,-0.7454545454545389,-0.39636363636363114,-0.5759090909090965,-0.34530303030303244,1.0181818181818123,0.49787878787879336,0.12015151515151601,0.010757575757565974,-0.6580303030303085,-0.4421212121212008,-0.30515151515151473,-0.5407575757575778,-0.6778787878787789,-0.5130303030302983,-0.7092424242424222,-0.893030303030308,-6.369879518072196,-97.58192771084347,-138.35542168674695,-17.630120481927747,127.45301204819287,55.4433734939759,53.56493975903615,57.26987951807228,30.190361445783125,-81.56626506024101,147.7204819277109,2.5433734939758494,0.5692424242424181,0.6324242424242357,0.8892424242424184,0.3427272727272772,0.21636363636363853,0.29015151515151416,0.35242424242424164,0.10969696969697651,0.14772727272727337,0.0931818181818258,0.1363636363636367,-0.04303030303029942,1.1375757575757461,0.8254545454545479,0.9118181818181803,0.4868181818181796,-0.1289393939393868,0.15757575757575992,0.08742424242425173,-0.21984848484848385,-0.24499999999999744,-0.26424242424242195,-0.2725757575757548,-0.44409090909090665,-0.2536764705882353,-0.3422058823529412,-0.4747058823529412,0.014411764705882332,0.05764705882352944,0.5617647058823529,0.23191176470588237,-0.09573529411764706,-0.09602941176470589,-0.08485294117647059,0.19294117647058823,0.5639705882352941
1967,-0.6300000000000061,-0.2860606060606088,-0.8836363636363629,-0.43303030303031065,-0.3565151515151612,-0.738939393939404,-0.6913636363636328,-0.7983333333333285,-1.3554545454545384,-1.4263636363636287,-1.5059090909090962,-1.5553030303030333,-0.49181818181818926,-0.23212121212120707,-0.6598484848484851,-0.8192424242424359,-0.3080303030303071,-0.0521212121212038,-0.3951515151515146,-0.7507575757575786,-1.1678787878787809,-1.1130303030302997,-1.0592424242424237,-1.053030303030308,21.930120481927815,-26.48192771084348,123.74457831325304,185.1698795180722,-27.346987951807137,18.24337349397591,-34.43506024096385,-50.530120481927725,-66.50963855421688,-99.866265060241,-38.8795180722891,-96.65662650602417,-0.5407575757575813,-0.6475757575757619,-0.32075757575758246,-0.09727272727272407,-0.08363636363635862,-0.17984848484848825,-0.15757575757575992,-0.23030303030302335,-0.3222727272727255,-0.2068181818181749,-0.1936363636363616,-0.16303030303029686,-0.4724242424242533,-0.4845454545454544,-0.6781818181818196,-0.8131818181818211,-0.35893939393938723,-0.022424242424239793,-0.17257575757574628,-0.2998484848484857,-0.7249999999999979,-0.5942424242424238,-0.5125757575757568,-0.6240909090909064,0.23632352941176468,0.23779411764705882,-0.1147058823529412,-0.2655882352941177,-0.44235294117647056,-0.668235294117647,-0.6680882352941176,-0.4357352941176471,-0.37602941176470583,-0.6448529411764705,-0.41705882352941176,-0.1660294117647059
1968,-1.220000000000006,-0.9560606060606069,-1.1036363636363653,-1.2030303030303102,-1.3965151515151604,-1.0289393939394031,-0.4513636363636344,0.0016666666666722563,0.4745454545454635,-0.08636363636362887,-0.1359090909090952,0.23469696969696585,-1.2018181818181866,-1.3921212121212072,-1.2398484848484834,-0.7692424242424352,-0.8080303030303071,-0.09212121212120294,0.28484848484848513,0.19924242424242422,0.07212121212122113,0.12696969696970228,0.22075757575757748,0.5269696969696938,2.5301204819277814,-93.08192771084347,321.544578313253,-7.630120481927747,195.65301204819286,21.943373493975898,33.86493975903615,-11.230120481927727,169.59036144578312,-73.56626506024101,95.0204819277109,-24.656626506024168,-0.2507575757575786,-0.2675757575757629,-0.2407575757575806,-0.23727272727272464,-0.41363636363636047,0.05015151515151217,-0.06757575757576006,0.05969696969697935,0.047727272727275505,0.14318181818182651,0.4863636363636381,0.5769696969697016,-0.7924242424242536,-1.004545454545454,-0.9181818181818215,-0.5731818181818227,-0.4789393939393882,0.31757575757576006,0.3774242424242509,0.1901515151515163,0.05500000000000327,0.05575757575757834,0.5374242424242439,0.5959090909090925,-0.0936764705882353,-0.30220588235294116,-0.3447058823529412,-0.07558823529411766,-0.08235294117647056,0.021764705882352943,0.19191176470588234,0.16426470588235295,0.26397058823529407,0.4051470588235294,0.47294117647058825,0.46397058823529413
1969,0.16999999999999105,-0.23606060606060808,0.716363636363635,1.076969696969691,1.5334848484848393,1.1710606060605961,0.5586363636363672,0.06166666666667098,0.20454545454546036,0.7936363636363701,0.7440909090909038,0.7246969696969678,0.5881818181818126,0.4678787878787922,0.4401515151515163,0.4407575757575657,0.7719696969696912,0.5078787878787985,0.16484848484848413,0.38924242424242195,0.54212121212122,0.686969696969701,0.6807575757575783,0.7669696969696922,-21.96987951807222,-80.28192771084346,75.34457831325307,202.36987951807225,90.15301204819286,-9.25662650602409,18.96493975903614,-1.7301204819277274,-46.90963855421688,-29.26626506024101,-58.3795180722891,-38.05662650602417,0.9392424242424191,1.0424242424242358,0.6792424242424175,0.4627272727272782,0.3063636363636384,0.16015151515151516,0.022424242424239793,0.23969696969697907,0.46772727272727366,0.6131818181818254,0.5463636363636368,0.3869696969697003,0.8775757575757446,1.0454545454545467,0.6818181818181799,0.5468181818181783,0.5210606060606118,0.3075757575757585,0.07742424242425372,0.370151515151516,0.5350000000000037,0.7257575757575765,0.5474242424242455,0.5459090909090918,0.25632352941176473,0.46779411764705886,0.2952941176470588,0.2844117647058823,0.12764705882352945,-0.10823529411764707,-0.19808823529411765,-0.025735294117647058,-0.11602941176470588,-0.09485294117647058,-0.08705882352941177,-0.2260294117647059
1970,0.5599999999999916,-0.026060606060607228,-0.6736363636363656,-0.38303030303030994,-1.1165151515151592,-1.4089393939394022,-1.8313636363636334,-1.6183333333333287,-1.245454545454539,-0.86636363636363,-0.9759090909090951,-0.855303030303034,0.6181818181818137,0.2378787878787918,-0.14984848484848357,-0.14924242424243417,-0.518030303030308,-1.0521212121212038,-1.6351515151515166,-1.6007575757575765,-1.1378787878787797,-1.2030303030302996,-1.269242424242421,-1.1630303030303075,107.03012048192778,50.51807228915652,71.64457831325302,92.96987951807222,-47.14698795180715,25.843373493975903,-0.22506024096385602,-10.430120481927723,22.990361445783122,-12.266265060241011,8.820481927710887,-76.35662650602416,0.3892424242424184,0.47242424242423553,0.27924242424241896,0.26272727272727536,0.1763636363636394,0.060151515151513735,0.06242424242423894,-0.3203030303030232,-0.6422727272727258,-0.7268181818181745,-0.7336363636363643,-1.2030303030302996,0.46757575757574443,0.41545454545454774,0.1918181818181779,0.2368181818181796,-0.018939393939387372,-0.4424242424242415,-0.7825757575757493,-1.0898484848484848,-0.9849999999999959,-1.0642424242424227,-1.0425757575757544,-1.2240909090909078,-0.4036764705882353,-0.3222058823529412,-0.2847058823529412,-0.3455882352941177,-0.26235294117647057,-0.38823529411764707,-0.15808823529411764,-0.2757352941176471,-0.24602941176470589,-0.4248529411764706,-0.21705882352941178,-0.3760294117647059
1971,-1.0300000000000082,-1.1660606060606078,-0.9636363636363647,-0.3430303030303108,-0.7265151515151587,-1.1889393939394033,-0.7513636363636316,-1.0783333333333296,-1.1354545454545395,-1.0763636363636309,-0.6059090909090976,-0.865303030303032,-1.3518181818181887,-1.4021212121212052,-1.0898484848484848,-0.7892424242424347,-0.778030303030306,-0.9621212121212039,-0.865151515151517,-1.0507575757575758,-0.8478787878787806,-1.1530303030302989,-1.0592424242424237,-1.313030303030306,8.130120481927804,91.91807228915656,41.14457831325302,108.66987951807221,84.75301204819283,40.24337349397591,-32.53506024096385,-44.630120481927726,-32.70963855421688,71.233734939759,91.12048192771087,-125.45662650602416,-1.310757575757581,-1.017575757575763,-0.9407575757575835,-0.8972727272727248,-0.8636363636363598,-0.749848484848485,-0.8175757575757601,-0.8603030303030224,-1.0422727272727244,-0.8968181818181726,-0.663636363636364,-0.45303030303029956,-1.5624242424242532,-1.3645454545454534,-1.148181818181822,-0.9631818181818197,-0.7389393939393862,-0.9324242424242399,-0.8725757575757491,-0.8198484848484853,-0.8549999999999969,-1.0042424242424204,-0.8625757575757547,-1.0840909090909072,-0.0736764705882353,-0.04220588235294116,-0.14470588235294118,0.024411764705882327,0.17764705882352944,0.11176470588235296,-0.27808823529411764,-0.23573529411764707,-0.1860294117647059,-0.4148529411764706,-0.6970588235294118,-0.8260294117647059
1972,-0.15000000000000568,0.6939393939393916,0.6963636363636354,0.7669696969696922,0.8634848484848412,1.7110606060605988,2.0686363636363687,2.4216666666666704,1.3845454545454636,1.513636363636369,1.4240909090909035,1.7246969696969678,-0.5818181818181891,-0.3921212121212072,-0.14984848484848357,0.18075757575756413,0.41196969696969177,0.7078787878787978,1.2948484848484831,1.6492424242424235,1.4521212121212201,1.806969696969702,1.980757575757579,2.136969696969693,-81.96987951807222,106.01807228915652,-147.55542168674697,30.96987951807222,-64.84698795180714,19.343373493975903,5.06493975903615,-7.430120481927723,-0.8096385542168747,-16.866265060241005,-96.97951807228911,-50.65662650602417,-0.3607575757575816,-0.07757575757576518,0.03924242424241697,0.30272727272727806,0.39636363636363825,0.37015151515151246,0.3424242424242401,0.23969696969697907,0.3977272727272734,0.5831818181818242,0.7163636363636385,0.7969696969697004,-0.7524242424242544,-0.37454545454545496,-0.05818181818182211,0.2368181818181796,0.4910606060606142,0.6275757575757588,0.9674242424242507,1.1901515151515163,1.2850000000000037,1.6757575757575793,1.917424242424243,1.955909090909092,-0.1436764705882353,-0.12220588235294116,-0.2647058823529412,-0.03558823529411767,-0.10235294117647056,0.03176470588235294,0.20191176470588235,0.22426470588235295,0.20397058823529413,0.2551470588235294,0.42294117647058826,0.8539705882352941
1973,1.3299999999999912,0.4139393939393905,0.0663636363636364,-0.3030303030303081,-0.5765151515151601,-0.9789393939394024,-0.9113636363636317,-1.3283333333333296,-1.125454545454538,-1.0563636363636313,-0.9159090909090963,-0.8453030303030324,1.698181818181812,0.8978787878787919,0.3001515151515157,-0.4492424242424349,-0.8680303030303058,-0.972121212121202,-1.3251515151515143,-1.3407575757575785,-1.3678787878787801,-1.5230303030302998,-1.5792424242424232,-1.5330303030303085,-86.96987951807222,-0.981927710843479,-19.955421686746945,-118.53012048192778,208.25301204819283,-18.75662650602409,74.66493975903616,55.46987951807227,12.890361445783114,70.733734939759,137.92048192771088,1.1433734939758438,0.8392424242424212,0.6724242424242348,0.30924242424241655,-0.007272727272724211,-0.31363636363635905,-0.489848484848487,-0.6075757575757592,-0.8003030303030236,-0.9922727272727272,-1.2868181818181732,-1.543636363636363,-1.7130303030302976,1.6775757575757453,1.2154545454545485,0.5118181818181782,-0.11318181818182182,-0.6289393939393868,-0.8124242424242389,-1.1925757575757494,-1.2698484848484846,-1.4949999999999974,-1.7842424242424215,-2.142575757575756,-2.0340909090909065,0.7263235294117647,0.6577941176470588,0.5052941176470588,0.6944117647058823,0.8576470588235294,0.691764705882353,0.6219117647058824,0.5442647058823529,0.7239705882352941,0.6351470588235295,0.5229411764705882,0.36397058823529416
1974,-0.8500000000000085,-0.7960606060606104,-0.44363636363636516,-0.1530303030303095,0.0734848484848385,-0.4689393939394044,-0.36136363636363455,-0.34833333333332916,-0.4654545454545378,-0.8963636363636311,-0.7259090909090951,-1.0953030303030324,-1.4718181818181861,-1.0921212121212065,-0.7898484848484841,-0.5392424242424347,-0.5680303030303087,-0.5721212121212034,-0.35515151515151544,-0.19075757575757635,-0.42787878787877887,-0.7630303030302983,-0.8192424242424217,-0.7830303030303085,33.430120481927815,-78.78192771084346,-63.755421686746956,214.26987951807223,26.153012048192863,65.9433734939759,-2.6350602409638526,-26.430120481927727,-4.809638554216875,-86.66626506024102,24.120481927710898,65.34337349397586,-1.6307575757575812,-1.2075757575757642,-0.9307575757575819,-0.9972727272727226,-0.9836363636363608,-0.869848484848486,-0.7675757575757594,-0.49030303030302136,-0.7222727272727276,-0.8868181818181746,-0.8736363636363613,-0.8430303030303001,-1.8124242424242532,-1.4845454545454544,-1.2481818181818198,-1.0131818181818204,-1.0089393939393858,-0.9524242424242395,-0.712575757575749,-0.379848484848484,-0.44499999999999673,-0.7542424242424204,-0.8825757575757542,-0.7940909090909081,0.27632352941176475,0.07779411764705885,0.0652941176470588,0.2944117647058823,0.4176470588235294,0.37176470588235294,0.5319117647058823,0.38426470588235295,0.11397058823529413,0.07514705882352941,0.23294117647058823,0.07397058823529412
1975,-0.8600000000000065,-0.7060606060606069,-0.14363636363636445,-0.013030303030308943,-0.5965151515151597,-0.9589393939394029,-0.7013636363636344,-0.7983333333333285,-1.285454545454538,-1.6063636363636284,-1.9459090909090975,-1.6453030303030332,-0.32181818181818755,-0.6421212121212072,-0.7198484848484838,-0.3792424242424346,-0.7280303030303088,-1.0821212121212014,-0.9151515151515142,-0.8907575757575756,-1.1678787878787809,-1.3730303030302977,-1.299242424242422,-1.6230303030303084,49.83012048192779,83.01807228915652,84.84457831325307,-78.23012048192777,14.653012048192863,-8.3566265060241,134.56493975903612,3.4698795180722755,-36.80963855421688,-56.06626506024101,-70.8795180722891,-6.156626506024168,-0.4207575757575803,-0.23757575757576532,-0.44075757575758345,-0.5772727272727245,-0.673636363636362,-0.9098484848484851,-1.037575757575759,-1.2203030303030218,-1.6022727272727266,-1.6868181818181753,-1.6436363636363645,-1.5930303030303001,-0.31242424242425315,-0.5345454545454515,-0.8081818181818221,-0.6331818181818214,-0.7289393939393882,-1.1124242424242397,-1.0325757575757493,-1.249848484848485,-1.4549999999999983,-1.6142424242424234,-1.472575757575754,-1.7340909090909058,-0.1936764705882353,-0.25220588235294117,-0.2347058823529412,-0.17558823529411766,-0.032352941176470564,0.11176470588235296,-0.028088235294117646,-0.05573529411764706,-0.26602941176470585,-0.21485294117647058,-0.047058823529411764,-0.3760294117647059
1976,-0.8800000000000061,-0.44606060606060893,-0.21363636363636473,0.35696969696969205,0.7234848484848406,1.251060606060598,1.4786363636363653,0.9916666666666707,0.9345454545454608,0.5436363636363701,0.4240909090909035,0.5646969696969677,-1.6318181818181863,-1.0021212121212066,-0.5398484848484841,-0.47924242424243246,-0.14803030303030695,0.3778787878787959,0.47484848484848285,0.7392424242424234,0.7521212121212209,0.9569696969697006,0.8007575757575758,0.6569696969696928,14.630120481927804,269.91807228915656,146.14457831325302,-99.13012048192778,-141.44698795180716,-44.456626506024094,-36.03506024096385,-15.730120481927727,-43.70963855421688,11.933734939758992,-13.779518072289108,-43.45662650602415,-1.2407575757575806,-0.8575757575757628,-0.6307575757575812,-0.3972727272727248,-0.43363636363636004,-0.42984848484848825,-0.3075757575757585,-0.12030303030302036,-0.08227272727272705,0.33318181818182424,0.3163636363636364,0.016969696969702852,-1.7424242424242529,-1.134545454545453,-0.6081818181818228,-0.5931818181818223,-0.4489393939393871,-0.22242424242423908,-0.0225757575757477,0.17015151515151672,0.3350000000000044,0.8257575757575779,0.7274242424242452,0.6559090909090948,-0.47367647058823525,-0.4622058823529412,-0.5647058823529412,-0.7355882352941177,-0.7723529411764705,-0.658235294117647,-0.7180882352941177,-0.5157352941176471,-0.3460294117647059,-0.38485294117647056,-0.46705882352941175,-0.24602941176470589
1977,0.5099999999999945,-0.10606060606060908,-0.2336363636363643,-0.11303030303031036,-0.3865151515151588,-0.018939393939401583,-0.1813636363636313,-0.6183333333333287,-0.7554545454545369,-0.45636363636362987,-0.29590909090909534,-0.29530303030303173,0.8981818181818113,0.6178787878787944,0.4001515151515136,-0.33924242424243545,-0.03803030303030752,0.07787878787879876,-0.08515151515151587,-0.3007575757575758,0.00212121212122085,0.3169696969697,0.2807575757575762,0.3669696969696936,-82.96987951807222,-13.28192771084349,20.844578313253066,-43.53012048192778,8.653012048192863,-27.75662650602409,-51.235060240963854,-10.230120481927727,3.7903614457831196,79.733734939759,-86.0795180722891,7.543373493975849,0.11924242424241882,0.06242424242423539,0.03924242424241697,0.13272727272727636,0.006363636363641234,0.11015151515151445,0.35242424242424164,0.31969696969697736,0.4777272727272752,0.45318181818182524,0.45636363636363697,0.5769696969697016,0.847575757575747,0.5154545454545456,0.3718181818181776,-0.013181818181820404,0.16106060606061234,0.33757575757575964,0.3274242424242537,0.12015151515151601,0.38500000000000156,0.6457575757575782,0.6174242424242458,0.7559090909090926,-0.2536764705882353,-0.062205882352941166,-0.0847058823529412,-0.09558823529411767,-0.12235294117647057,-0.14823529411764705,-0.18808823529411767,-0.025735294117647058,0.003970588235294115,-0.12485294117647058,-0.09705882352941177,-0.1060294117647059
1978,0.03999999999999204,-0.11606060606060709,-0.6836363636363636,-0.5030303030303074,-0.8665151515151592,-0.8489393939394034,-0.7113636363636324,-0.9283333333333275,-0.6254545454545379,-0.7563636363636306,0.10409090909090324,0.17469696969696713,0.29818181818181344,0.12787878787879237,-0.21984848484848385,-0.6292424242424346,-0.7580303030303064,-0.6821212121212028,-0.6051515151515154,-0.8107575757575773,-0.587878787878779,-0.28303030303029786,-0.1492424242424235,0.0669696969696929,15.73012048192777,-72.18192771084347,92.84457831325307,-80.83012048192776,36.85301204819285,-16.8566265060241,39.86493975903615,-2.7301204819277274,87.79036144578312,4.533734939758986,-125.0795180722891,-93.75662650602416,0.529242424242419,0.32242424242423695,0.00924242424241939,-0.3072727272727249,-0.07363636363636061,-0.2198484848484874,-0.2975757575757605,-0.37030303030302036,-0.2522727272727252,-0.3268181818181759,-0.15363636363636246,-0.0030303030302967215,0.7175757575757444,0.42545454545454575,0.0018181818181801646,-0.4431818181818201,-0.3789393939393868,-0.4424242424242415,-0.41257575757574827,-0.6198484848484824,-0.5749999999999957,-0.3742424242424214,-0.24257575757575367,-0.03409090909090651,-0.2536764705882353,-0.35220588235294115,-0.5347058823529413,-0.7155882352941176,-0.7123529411764706,-0.528235294117647,-0.12808823529411764,-0.23573529411764707,-0.37602941176470583,-0.4148529411764706,-0.44705882352941173,-0.1960294117647059
1979,0.5599999999999916,-0.1360606060606102,-0.1836363636363636,0.20696969696968992,0.2634848484848398,0.3310606060605963,0.06863636363636871,0.1716666666666704,0.3845454545454636,0.513636363636369,0.1940909090909031,0.054696969696966136,-0.18181818181818699,-0.15212121212120522,0.18015151515151473,0.3607575757575674,0.28196969696969276,0.17787878787879663,-0.015151515151515582,0.23924242424242337,0.7121212121212217,0.5769696969697016,0.610757575757578,0.5469696969696933,78.53012048192778,-58.68192771084347,-25.35542168674698,46.26987951807223,51.15301204819286,-24.25662650602409,-55.735060240963854,37.869879518072274,9.990361445783122,142.133734939759,-20.879518072289102,49.04337349397585,0.20924242424241868,0.14242424242423724,0.08924242424241768,0.05272727272727806,0.006363636363641234,-0.019848484848488113,0.012424242424241783,-0.05030303030302363,0.10772727272727423,0.1631818181818261,0.3663636363636371,0.3269696969697016,-0.04242424242425358,-0.1145454545454534,0.22181818181817903,0.27681818181817874,0.09106060606061206,-0.0024242424242402194,-0.13257575757574713,0.06015151515151729,0.44500000000000384,0.24575757575757962,0.43742424242424605,0.5759090909090929,-0.2236764705882353,-0.30220588235294116,-0.3947058823529412,-0.05558823529411767,-0.0023529411764705577,0.04176470588235295,0.09191176470588236,0.23426470588235296,0.26397058823529407,0.015147058823529416,0.04294117647058823,-0.05602941176470588
1980,0.15999999999999304,-0.03606060606060879,0.336363636363636,0.30696969696969134,0.23348484848483864,0.0010606060605979906,-0.6513636363636337,-0.24833333333332774,-0.2154545454545378,-0.1863636363636303,-0.1259090909090972,-0.26530303030303415,0.6081818181818122,0.24787878787879336,0.03015151515151615,0.1107575757575674,0.2519696969696916,0.3778787878787959,0.03484848484848513,-0.08075757575757692,-0.007878787878780713,-0.23303030303029715,0.04075757575757777,0.15696969696969276,-97.66987951807221,-163.38192771084346,-49.755421686746956,-19.830120481927793,-165.64698795180715,7.643373493975901,-10.835060240963855,58.46987951807227,-13.409638554216883,62.233734939759,109.0204819277109,-71.35662650602416,0.44924242424242067,0.44242424242423795,0.30924242424241655,0.32272727272727764,0.4063636363636398,0.34015151515151487,0.31242424242423894,0.01969696969697665,0.02772727272727238,0.19318181818182723,0.14636363636363825,0.08696969696970314,0.6275757575757446,0.39545454545454817,0.1918181818181779,0.20681818181817846,0.36106060606061163,0.44757575757575907,0.287424242424251,-0.0498484848484857,-0.06499999999999773,-0.1042424242424218,0.027424242424245904,0.20590909090909193,-0.2136764705882353,-0.4022058823529412,-0.3447058823529412,-0.17558823529411766,-0.11235294117647057,-0.13823529411764707,-0.10808823529411765,-0.005735294117647061,0.08397058823529412,-0.06485294117647059,-0.26705882352941174,-0.6260294117647058
